entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
469,2.3539291616333572e-05,46,2,20,311,25,23,1,158,1,13,2.04332117113032e-05,4.291682411703361e-06,7.891145792142915e-06,3.0579717538787935e-05,2.9220763476790003e-05,1.1028828388444473e-05,3.646758418525435e-06,1.661573421498379e-05,2.8704568073410976e-06,7.037404409458263e-06,195,2026-08-26 19:19:07,0x9178d9a72aaf1bb9ef824a31ecc9243ae6426b7d,14400.142430356264
93,7.60335476055459e-06,0,0,3,43,0,3,0,50,0,0,2.718104760780826e-06,2.5636406675506508e-06,2.572353804264913e-06,1.0868068728733316e-05,2.7458502271467927e-06,2.7418659255108772e-06,2.540952141353772e-06,5.862761667584867e-06,2.5451446399241297e-06,2.5928781509460874e-06,54,2026-08-26 20:19:34,0xb456424d0695b63a4be88aafdae7c77243856a14,6736.170642240241
110,5.8181876524300364e-05,119,1,3,46,30,8,0,64,1,6,6.953083401812754e-05,3.2579727043218603e-06,5.001189435679505e-06,4.75503806140743e-05,1.180893775782353e-05,3.825745529345685e-06,2.811882857971786e-06,6.891028364806385e-05,2.719803555325661e-06,5.313415227457873e-06,82,2026-08-27 06:30:53,0x7422eeae636c8697c9a2db8fe6439ea3f8d60d70,7423.845426418266
0,,0,0,0,0,0,0,0,0,0,0,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,2.3657345499284117e-05,1,2026-08-27 19:13:21,0x0efc7c4b937c67e22e1249e5a5f0d607c66edd27,1.2141847456643047
98,0.0002459626811453617,66,221,8,54,11,11,145,44,713,24,0.00042496665548678576,0.001384348125944037,0.0004200571300716556,0.00020097598553622597,0.0003652176688449256,0.00036928943730445027,0.00124250390014059,0.0003042760758187064,0.0016046944682248988,0.0004374612061165235,36,2026-08-27 22:00:39,0xa0e67be79118704a35e7d4b20c3ec4df36ef6e10,9517.442499684863
56,3.8253806503947096e-05,12,3,31,20,45,47,3,36,6,44,2.941100682770677e-05,1.261711831145567e-05,2.628520331465252e-05,4.826897436534443e-05,3.0366470308130125e-05,2.0147877817113976e-05,1.5997789047941358e-05,3.431013792502417e-05,1.1017394972466037e-05,3.464508224173336e-05,23,2026-08-28 01:47:31,0xaf0172ddea4ce60db3ebab05748a00b14fc8e433,1813.0618818602122
106,3.573648651326629e-05,42,1,33,14,67,16,5,92,4,15,6.8853021381427e-05,3.6878827287540913e-06,2.005826035475831e-05,4.306456565614393e-05,4.2666331832831884e-05,6.339291842783579e-06,3.7791824596531583e-06,3.503488141719319e-05,3.584431500109413e-06,1.3973125428609029e-05,32,2026-08-28 03:27:54,0x03a7207fb1da505667e1109c4e34f59c1e7f4bad,2517.828062923219
288,7.127435760916446e-05,235,0,7,113,102,4,1,175,1,13,6.633984060756747e-05,3.7375312403215384e-06,4.926431407672919e-06,5.929861627871671e-05,0.00010051481049168691,4.739441542498479e-06,3.4328702504733877e-06,7.700523311682172e-05,3.095712964900378e-06,5.122939994414812e-06,72,2026-08-28 03:37:05,0xe704bd5d545bb153ceb9c27e00331b4aaaeeec56,8872.807794561988
0,,0,0,0,0,0,0,0,0,0,0,,4.773914237095979e-07,4.773914237095979e-07,,,4.773914237095979e-07,3.428248221730889e-05,,2.7547666703913875e-06,,0,2026-08-28 13:57:52,0x9c1cba48d144807b97394cbd5afeeb660be010de,0.0
0,,0,0,1,0,0,1,0,0,0,0,,2.7250674195457853e-06,4.123700136372803e-05,,,3.3235556045250797e-06,2.4506324267127384e-06,,5.448306573591972e-05,,0,2026-08-28 16:14:55,0x6326c17342148c224249a4ba233ae2b1eaab4aa0,0.0
0,,0,0,5,0,1,0,0,0,0,1,7.281550010088903e-08,7.904916767522822e-06,0.00018959593024690875,7.281550010088903e-08,0.00010689329107465535,9.673436121422917e-05,7.904916767522822e-06,7.281550010088903e-08,7.904916767522822e-06,3.844065475780977e-05,1,2026-08-28 20:33:16,0xa7cea978cc9ee80770105585650d774e42a12337,4.992082552826
0,,0,0,0,0,0,0,40,0,11,0,8.645218482819301e-05,0.0002230514069882449,0.0002947794011357313,8.645218482819301e-05,0.0001368956950010423,0.0002947794011357313,0.0002612450364199691,8.645218482819301e-05,0.00022061088638650038,0.0001368956950010423,5,2026-08-28 23:47:12,0x402de848c5722361f604974399e2f5e953509aa1,6.386897635648849
0,,0,3,31,0,0,379,11,0,8,0,,5.199162479150454e-05,0.00018870445713100686,,5.950452997842909e-05,0.0005898454338379442,5.399717736492761e-05,,4.230127365499095e-05,4.9098605062167866e-05,0,2026-08-29 00:54:47,0xbe8c3f764c8788250129b19210026f4a96f78e5e,0.0
14,6.756945400607017e-06,6,0,2,5,5,1,0,9,1,0,2.4960708310149992e-05,2.6221853159287727e-06,2.6571382551155407e-06,5.904819162456217e-06,8.082123608579694e-06,2.64486933245473e-06,2.581150405598815e-06,1.2947928342649339e-05,2.5359471286193268e-06,2.9510295496803866e-06,11,2026-08-29 04:38:32,0x1ab8efcba2b493f89d8f14e146a949fd920f7960,227.80378170998654
0,,0,0,7,0,0,3,0,0,0,0,6.423652448168051e-05,3.165272461508018e-05,5.4465038585716566e-05,,8.784382334991684e-05,2.9973345143686508e-05,0.00020514594522279487,,0.00020514594522279487,8.784382334991684e-05,0,2026-08-29 11:09:32,0x51cdf29134a7fa3c3e5c85a730ac5b7321e5b885,0.0
67,3.157427427055264e-05,25,0,3,44,7,0,1,23,1,4,3.6142110146362904e-05,2.619260466364315e-06,2.650502793669948e-06,3.21309278821284e-05,2.826555414188621e-05,2.61231535270785e-06,2.5658234032991415e-06,2.9457972465479467e-05,2.575350965420129e-06,1.919946518642747e-05,136,2026-08-29 13:35:01,0xf6236b7f7b06d87cd130283eb1c811aa23a938e2,18535.72945252004
39,5.89307396921749e-05,19,53,184,8,16,84,17,31,77,25,7.124767003629021e-05,0.00011809798807830444,0.0001861174968856286,6.535165795378858e-05,8.270692268974303e-05,0.00020342997027139118,6.257481427573613e-05,5.860476396154014e-05,7.394660816911529e-05,0.00012543693403350477,18,2026-08-29 13:49:32,0x5ffd31094d3bddcdb61904bb769a9dce53e536ea,1313.2963457296405
297,1.173433440060231e-05,16,1,1,189,16,2,0,108,0,2,7.695347771369699e-06,3.034976567767092e-06,3.1413304379596723e-06,1.3743013769034646e-05,8.027234032084139e-06,3.2288555919340915e-06,3.1245145324528934e-06,8.901064945686185e-06,3.114149954121844e-06,3.402545006241665e-06,270,2026-08-29 13:49:55,0x6b44a7374dd829d983f0c149efc3eb0ceb7a67f8,20545.934523691816
165,4.525820371041524e-05,55,28,450,91,43,142,19,74,152,364,3.87284238856591e-05,1.8391339365349198e-05,0.0002228647744595405,4.546050156686517e-05,5.34937497240847e-05,0.00019131028385831046,1.0014249841063607e-05,4.512292276577041e-05,1.5197852394838462e-05,7.981760609814487e-05,88,2026-08-29 14:25:50,0x774f8f44891d6ed3516fe3fa18525c94f8f47b60,6468.917585988337
1,5.240779557164902e-05,0,0,1,0,5,0,0,1,0,0,5.240779557164902e-05,3.907237193015223e-06,9.123743949962986e-06,,0.00040317067373331946,0.000719369285647246,2.979140510206233e-06,5.240779557164902e-05,2.979140510206233e-06,1.1674922600818582e-05,0,2026-08-29 14:47:18,0xc19b982b971642aa6cc5346f5a15cd0ccf4626cc,0.0
339,2.07432057518403e-05,53,1,0,191,49,0,0,148,0,0,1.8965603129773588e-05,2.223606825255216e-06,2.469829256655815e-06,3.4246471953126994e-05,2.6000587685366383e-05,2.3153339339793923e-06,2.229198004303086e-06,1.0926337747898485e-05,2.221991827277973e-06,3.041317725037913e-06,166,2026-08-29 15:37:50,0xdf8c0ac06f6d2775c883a020cb5ff07b597360b7,23432.40659229682
32,4.504990355014653e-05,22,7,13,15,33,8,0,17,1,32,4.8090331144494884e-05,4.088238185573079e-06,1.169398711505008e-05,4.2489803096039004e-05,2.1415549954630332e-05,6.686231172114177e-06,3.3250163115847622e-06,4.6534869227308294e-05,3.623651493269316e-06,9.057163525683701e-06,15,2026-08-29 16:37:19,0x8be3be8e2c0f7f6bd13a18dac41b4703a98ae526,560.8429184940123
140,4.3431962934954814e-05,73,28,11,88,9,6,10,52,54,53,2.4934605222347945e-05,2.1408589002309666e-05,1.5123634268934379e-05,4.2966387717812535e-05,4.651681844561182e-05,2.000328306629759e-05,3.142666511476685e-05,4.425097000924267e-05,2.0511768124429047e-05,3.161004166183361e-05,47,2026-08-29 17:06:14,0x4c988196a8299fdb293569413addbea055e40a22,3434.627352906616
64,3.3218889503277465e-05,23,0,3,22,20,11,1,42,2,6,4.021047409760691e-05,2.9732941716742765e-06,3.3082987507248896e-06,2.339551874070296e-05,4.1382934765425984e-05,3.748448988147584e-06,3.4172212238407235e-06,3.9479548638469676e-05,3.490013113076635e-06,1.8585366531491643e-05,36,2026-08-29 18:39:43,0xba8b0cc6da8d71337f7190d3f400865e19b514ec,3519.671010647303
30,4.893421074902917e-05,7,1,159,13,28,5,0,17,2,23,6.383864039747369e-05,2.5858574640149137e-06,1.7184511298382397e-05,4.743243978455091e-05,7.578671705598906e-05,2.81040929774258e-06,2.532875126470293e-06,5.0206461165598934e-05,2.595992826613056e-06,0.0001151817207138661,12,2026-08-29 20:45:47,0xb399a164639cd1a40d1d94a43a43a2b746f13290,1385.2650811216245
1051,0.00016313177083605501,326,607,547,649,139,624,330,402,995,108,0.000236335066646441,0.0013037200910951787,0.0009084384237656325,0.00017263054268798787,0.0003049198324308221,0.0012727392025472478,0.0007391073737121874,0.00013953528766055584,0.0005363030234646536,0.0004230999966923646,483,2026-08-29 22:34:02,0x5b4619dae9c1143d7c5c0972f6623bc282a0d401,88966.58002368658
288,4.1560288439732746e-05,70,0,3,170,32,0,0,118,1,16,3.59949407739973e-05,2.423848869652255e-06,3.4157437996644126e-06,4.3672750205183814e-05,1.5096957026453268e-05,3.3553752491520377e-06,2.3364318868065728e-06,3.8228008899199805e-05,2.217637897488512e-06,3.0480910565004836e-06,160,2026-08-29 23:23:27,0x6170f76bcf8e15da5acd13852570095e3ed228f0,19789.767681304198
0,,0,0,1,0,0,0,0,0,0,0,,5.0397889385282545e-06,5.669516898118214e-06,,,5.0397889385282545e-06,5.0397889385282545e-06,,3.848804643752059e-06,,0,2026-08-04 18:09:02,0xc9e9ab90654f82893d7fd18b62f694992e8cef29,0.0
124,7.05098110526161e-05,20,8,7,93,9,10,11,31,34,4,4.771241623195617e-05,3.859252086683461e-05,4.218656955290901e-05,7.275235863133417e-05,4.685575160870145e-05,4.270055539733427e-05,2.880139035739945e-05,6.503652192706756e-05,5.251957835490127e-05,3.273274762245282e-05,87,2026-08-06 15:49:06,0x0cc8522ca4f423638032d0211a6e823392a1eae1,10762.537487110398
17,3.652577948224829e-05,18,77,80,13,10,66,67,4,120,15,3.3263106688316835e-05,2.137120234745885e-05,7.649872438307026e-05,3.654462821702174e-05,3.551699988577009e-05,7.533028789940321e-05,1.8843111613232527e-05,3.477432449530375e-05,1.9675645879759246e-05,3.7603717327454996e-05,13,2026-08-09 11:14:21,0x60f8eae2feccfce0a8852c0b7e083733883d024b,1463.1763819500002
116,0.00011562773239635755,43,34,11,82,26,27,129,34,2,69,0.00011055590778996696,6.941058382157656e-05,0.00010000914409439707,0.00011754305755033792,0.00011431796647529562,9.086781119834492e-05,3.158132477721205e-06,0.00010949922946953889,2.4439519722243478e-06,0.00010725682028107666,8,2026-08-10 16:35:26,0x411388ff37390dbf2578bccadb9efec222a26013,558.1173905999999
0,,1,6,8,0,2,33,22,0,17,10,4.590665393081452e-05,6.303736240436573e-05,6.750223205885811e-05,4.6285924851505257e-05,5.8989900174466435e-05,4.9852955105906944e-05,5.368782218406903e-05,4.6285924851505257e-05,5.020068000231354e-05,5.404495474489432e-05,14,2026-08-11 00:09:08,0x68f74a1cd31cd08112d971a704c16dba163c054b,1875.1616197013077
1,4.0243962161487955e-05,0,0,0,1,0,0,3,0,1,0,4.0243962161487955e-05,4.0933595022843486e-05,4.0548855350001506e-05,4.0243962161487955e-05,4.0243962161487955e-05,4.0548855350001506e-05,4.063293003409364e-05,4.0243962161487955e-05,8.70656268622011e-06,4.068270380691049e-05,1,2026-08-11 18:47:36,0x37544376aa77406336d769c8da92a14e02bc18b1,20.000751928158632
16,3.211307760168272e-05,13,7,18,6,32,42,2,10,6,13,3.205051740835789e-05,3.610765453765879e-06,2.4491247860450155e-05,3.051721150114024e-05,1.9177886588343058e-05,2.6922394825935554e-05,2.116937361843473e-06,3.334781342947329e-05,2.078119252624527e-06,2.2713666199867896e-05,30,2026-08-11 18:59:16,0x38917d8296861f023400650f8ed8f3782a58c20b,2162.2317334499553
0,,0,0,0,0,0,0,0,0,0,0,,3.1490687052555837e-06,,,,,3.8381189093689705e-06,,3.8381189093689705e-06,,0,2026-08-13 23:13:09,0x279fa7965da2827f223a0b42a81353373a20cf83,0.0
5,6.468928417725638e-05,8,0,2,2,2,0,0,3,2,1,6.829201811470767e-05,2.3252685527489176e-06,2.3430872090519987e-06,6.352721154598603e-05,2.099963726159592e-06,2.247424241501938e-06,2.1919938209836974e-06,6.473873823115367e-05,2.02550974870456e-06,2.388426486568293e-06,11,2026-08-14 03:19:48,0x03a602d39243df9d33d25330bb74741c97211ab2,2020.2387811713918
19,2.064451624525101e-05,2,102,29,4,5,22,24,15,57,12,1.8746203536896077e-05,1.458611909241397e-05,1.6862127706207224e-05,2.2983605249982914e-05,2.028108885498209e-05,1.6773634396790447e-05,1.4651181659239538e-05,2.0281672367705106e-05,5.691055371006891e-06,1.9565178423801504e-05,19,2026-08-14 16:51:43,0x20b7f0ca9cd94a44ef518b23a8841968641d653e,1256.511068145294
62,4.227178489559213e-05,44,0,2,16,13,0,1,46,0,14,5.571224798533904e-05,2.9546105427999455e-06,3.3520383391731154e-06,3.1694557037731864e-05,5.37338341458987e-05,2.837182664155382e-06,2.448927395859932e-06,4.6148532383527426e-05,2.448927395859932e-06,9.854174344933636e-06,11,2026-08-14 19:34:19,0xf07cff26c91525eaaa58a8b9a160335ac8c83250,597.5081523075378
28,4.152221540115573e-05,50,42,56,14,10,38,26,14,57,19,3.9658771848427334e-05,1.420469242532991e-05,3.960582267993376e-05,3.809895336683914e-05,3.6407284819009e-05,2.9887345698265326e-05,1.7970403875486866e-05,4.5579058147796106e-05,1.6400253906743153e-05,3.108506136780881e-05,7,2026-08-16 14:49:21,0x1efdd871f052900d88e4dc2d49bcd32bf77e333c,66.57451462087224
4,4.204793083941447e-05,0,0,0,4,1,0,0,0,0,0,4.2017966782905394e-05,1.9338121623158678e-06,3.988019788733429e-05,4.204793083941447e-05,4.1991558673771224e-05,4.003929906887281e-05,1.99233673717069e-06,4.2017966782905394e-05,1.99233673717069e-06,3.988019788733429e-05,3,2026-08-18 13:59:15,0x9da8557c82089ec365ff228e658de37700fe3b05,62.85955720627604
451,6.542379301268614e-05,163,2,4,291,112,0,0,160,1,12,8.835196699123083e-05,2.8495124420956987e-06,3.305460000927247e-06,7.464189527520172e-05,3.0449473443676915e-05,3.108577702164976e-06,2.818674687035293e-06,5.514004355075064e-05,3.2917138503701862e-06,4.7801693802820415e-06,66,2026-08-22 23:28:34,0x392cb3a6048856c8f4404c4cfa3fe8bf4ba3cc47,12141.936384642153
155,8.028185555443776e-05,52,3,9,101,22,16,9,54,16,59,5.5775799033289966e-05,5.795267804441345e-06,1.8224279477325008e-05,7.734068567276217e-05,5.5010973216684626e-05,1.2556288794990209e-05,6.679517672431678e-06,8.502863541241972e-05,4.773466875269258e-06,2.1356916784140276e-05,93,2026-08-23 03:09:17,0x4097b143ff4dba02de4fe9f85686f4d579fbef00,11925.239101327732
3,4.9008644013584434e-05,1,23,11,2,2,6,32,1,40,5,4.7891952691736656e-05,0.00011164055043357836,5.088990501820473e-05,4.8998399800768684e-05,3.746341619803052e-05,5.302010311810246e-05,0.00012790330777774666,4.9052670449631695e-05,0.000110465882256948,3.852061680190284e-05,7,2026-08-23 11:48:04,0xc6ac7e7464992f277d4c5a267df52c9d607bfcea,54.52937994637955
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-23 21:43:29,0x094bf922cca8022333a64904027b8ff29e12ceeb,0.0
0,,0,0,0,0,0,2,9,0,0,0,2.661656178896637e-05,2.16940890457358e-05,2.661656178896637e-05,3.2849534062697444e-05,2.661656178896637e-05,3.8942370115407256e-05,0.0010946778404369894,3.2849534062697444e-05,3.192098112932645e-06,2.661656178896637e-05,0,2026-08-24 17:44:05,0xd16e7422336e75fb995eaf14ea9f8f473968105f,0.0
187,1.7594073055484572e-05,40,0,0,128,12,2,1,59,2,2,1.559090561511507e-05,3.2318122816181287e-06,3.3352162457131046e-06,2.1415692245221463e-05,1.7755828130302297e-05,3.2227728654597386e-06,3.263915605520424e-06,1.259359967713319e-05,2.984625538856913e-06,4.449841430559203e-06,129,2026-08-24 21:21:22,0x5d593aace740ef9e12e46fce8e21cf715de331ba,10911.471214289835
4,8.65994551947703e-05,0,0,0,1,0,0,0,3,0,0,0.00011019153065927701,2.9698306166798124e-05,2.9698306166798124e-05,5.0272732087935584e-05,0.00011019153065927701,2.9698306166798124e-05,2.9698306166798124e-05,9.302419710033591e-05,3.166549353397871e-05,2.9698306166798124e-05,0,2026-08-25 16:44:06,0x9b17497e7b9b4f73af3e968c918e8c69bb46c13f,0.0
5,5.0443699095825234e-05,2,2,4,4,0,2,10,1,28,4,5.0049395175337225e-05,5.909691923056206e-05,4.876576119283769e-05,5.0452804561445784e-05,5.1869011440645104e-05,4.663276703101092e-05,4.926426603367871e-05,4.901695241298897e-05,6.071990139437984e-05,5.086701806752344e-05,3,2026-08-25 17:09:09,0x6226dab6f19e94d3717ab9cb3adbf7c52e8b7649,51.017950985922525
0,,0,0,0,0,0,0,0,0,1,0,,1.960225530396824e-05,3.394261012114813e-05,,0.00028706119441836977,2.9349692378886747e-05,3.6618547223361243e-05,,9.812175646259348e-06,0.00028706119441836977,0,2026-08-25 17:52:23,0x5205ad24a960ce4fcf50e8789ee725c8c5cb82b8,0.0
126,5.572849966451962e-05,27,392,211,102,43,138,124,24,318,40,5.420442458247642e-05,0.00016360741065925304,0.0001677286434810483,5.575912074839072e-05,7.461955201203284e-05,2.5480137395438153e-05,0.00011105813002120006,5.558058949883382e-05,0.00018683184699637157,9.242839932072861e-05,61,2026-08-25 23:26:56,0x2ad522452ea0a85774a6c6a8ae0e9f4fec3b2ce1,9795.069377314805
37,5.272553641300041e-05,20,52,52,19,38,42,306,18,365,30,5.973177392605028e-05,7.397747088695367e-05,5.868304983555674e-05,5.4500220059088895e-05,0.0001248796511113394,6.0744519928017665e-05,0.00011005898026414371,4.9145101587820666e-05,0.00017314893444058345,0.00010156832534258554,16,2026-08-26 05:19:48,0x35607c1a3f68650562054fef71d151bfbaa23e4c,2213.063555514004
1069,0.00026809074384427753,290,1506,3980,593,729,3716,887,476,6546,1105,0.00027556809272392686,0.00510908250789803,0.00616515553742717,0.0002570195603657178,0.0010385907245788488,0.011002465343140295,0.005874894156730479,0.00028939358678205175,0.0026823311065528235,0.0022081152590327107,196,2026-08-26 17:01:04,0x7cd7073a71eaf5f6e4febfa98460ee66cd97deb1,48120.00570616639
76,3.858250487173651e-05,4,214,167,47,245,33,302,29,82,46,3.061989032287164e-05,9.263310978267487e-05,2.353033976033933e-05,4.5347942744438495e-05,0.000268677939520612,1.0600585851099619e-05,0.00012263430762634241,3.2781352878218044e-05,4.384796984790875e-05,3.929131440532831e-05,62,2026-08-26 19:49:02,0x4901151cda8ea374254220d19f42e3097b6e22a4,5973.766459399571
90,8.657789266534606e-05,22,1,0,47,30,0,0,43,0,1,5.863468773108644e-05,2.666375676047081e-06,2.648095715093077e-06,7.965651892039972e-05,9.82144089497163e-05,2.6463064730539073e-06,2.8312801463227815e-06,9.399438510244579e-05,2.71260052448713e-06,2.6692793084505088e-06,47,2026-08-26 22:35:13,0x17e92b4ceaecefc797abfa02a12244a4ab1444a0,6093.162320150855
270,3.963273097985177e-05,105,4,57,130,12,0,1,140,0,7,1.5165300282480645e-05,3.4802927859746977e-06,9.009244172286886e-06,5.231568657838783e-05,8.481087386711439e-06,4.623266670792973e-06,2.740894310534907e-06,3.214173769725597e-05,2.820393343691301e-06,8.431745932734122e-06,104,2026-08-27 14:00:11,0xcba6c974da70d264e3fac81c94441fecdc44bfa0,6731.128239811157
14,5.274411039117345e-05,8,94,53,5,16,43,144,9,364,14,5.837678295068353e-05,0.00023901053283838583,0.00014166177993885835,5.2615100795463586e-05,6.433615157792857e-05,9.082178948475053e-05,0.0002619756893842145,5.277521108948214e-05,0.00037695511653558673,7.680769026586916e-05,5,2026-08-27 14:25:11,0x76af8d3b40a0d7b5197935d0e84c14f7a3782e87,114.34766651758015
106,3.930808287367878e-05,29,11,12,39,25,15,11,67,9,15,4.1363078936360646e-05,1.9694636860042402e-05,2.824226445581186e-05,3.7708837471620906e-05,5.8417234364524546e-05,2.730124988951427e-05,8.945325143540665e-06,4.0270570411900635e-05,3.2878258511435716e-06,2.5463450060476083e-05,21,2026-08-27 16:42:20,0x5baf810271cf08fcdfbbc4cbfc67bab97897805a,1881.2947373941977
43,3.586633401026405e-05,36,7,16,19,6,29,99,24,121,32,3.1967895778312137e-05,3.631799091711435e-05,4.7963160871703696e-05,3.44581095467626e-05,3.6344875189465193e-05,5.36925082629952e-05,8.146209966807338e-05,3.92263813467421e-05,0.00010163543039051262,4.4207016433691686e-05,19,2026-08-27 18:50:51,0x48dca2206189013fa50b9b2c38233b9363d72bd9,1062.0961703585474
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-27 20:02:04,0x7d27e1751315697e3c335634fd94272fa437fdf6,0.0
7,6.503361249701742e-05,25,13,225,6,104,2,3,1,74,269,5.9470515731710496e-05,5.053745658861171e-06,9.974474501843087e-05,6.503371554014414e-05,5.159252067412951e-05,3.7836100009973063e-06,4.394146337610243e-06,5.760003587108741e-05,5.649673610301354e-06,0.00010343080915912389,13,2026-08-28 06:35:08,0xe299373174b443b7214cfa114853d5362dbc104f,2181.3529552994096
0,,0,0,0,0,0,0,0,0,2,0,,0.00041361385162175615,,,,,0.0006212002144896162,,0.0012200349846193418,,0,2026-08-28 13:10:03,0xa80ea539a8521a7ba12dd374798159f81a67e5de,0.0
0,,0,1,0,0,0,4,0,0,1,0,,5.860952802573295e-06,,,,8.695461889219388e-06,4.6501356830370955e-06,,3.7351621768207015e-06,,0,2026-08-28 14:31:48,0x46926405f01ced2398966c6969dceee330ba4ec4,0.0
10,5.1193476787225867e-05,10,31,131,0,7,74,150,10,1097,60,5.117309698528329e-05,3.9741757949254505e-05,8.596353092440104e-05,5.721963404924572e-05,3.5640739118173096e-05,0.0001305545150436483,4.631188712925407e-05,5.1193476787225867e-05,0.0005030697826551259,8.959504171926301e-05,10,2026-08-28 17:44:32,0xd83de980db4e1118bf6b14da77b6fc4c15d7d6ba,1621.8106247810147
